temperature_C,pressure_atm,catalyst_type,catalyst_conc_mol_L,scale_mL,time_min,conversion_pct,yield_pct,rate_constant,activation_energy_J_mol,heat_dissipation_W_m2
174.7,14.75,Ti(OBu)4,0.0498,1000000,35.0,95.73,87.03,99.809876,73418.0,910.3
128.0,13.77,H2SO4,0.0151,500000,140.1,96.13,85.06,3.524959,73114.0,814.9
183.1,7.15,Ti(OBu)4,0.0981,500,136.5,99.5,96.54,264.927403,77754.0,795.1
83.4,1.56,H2SO4,0.063,2000,163.6,84.6,78.53,0.72041,74018.0,615.2
228.8,6.07,Ti(OBu)4,0.0601,50000,11.4,95.74,86.94,1061.096934,72674.0,1081.3
155.6,12.57,Ti(OBu)4,0.069,2000,46.8,99.5,94.69,57.803061,75890.0,716.1
145.4,10.82,p-TSA,0.0547,50000,150.6,96.0,92.99,31.572302,76322.0,802.8
171.3,7.43,H2SO4,0.0129,1000000,124.0,95.8,84.31,22.466757,76335.0,932.7
178.7,1.77,H2SO4,0.0651,500,162.0,99.5,94.4,143.286418,74457.0,781.3
73.6,6.98,H2SO4,0.0745,500,19.7,11.05,10.57,0.43535,75509.0,486.5
189.7,7.57,H2SO4,0.0475,50000,111.5,96.82,87.23,180.438444,73700.0,881.7
106.0,14.0,Ti(OBu)4,0.0782,500000,106.7,95.86,89.05,4.570435,78350.0,757.1
195.7,9.98,p-TSA,0.0304,1000000,16.1,94.39,83.91,186.978569,77288.0,960.8
216.3,5.36,p-TSA,0.0299,500,97.3,99.5,94.99,370.432294,77166.0,880.4
212.8,8.35,Amberlyst-15,0.0245,500,113.6,99.5,95.99,203.056432,76588.0,859.5
165.0,1.92,H2SO4,0.0435,5000,42.5,98.45,87.7,51.121199,76039.0,801.6
158.8,14.62,Amberlyst-15,0.0862,500,56.5,99.5,95.68,77.468985,72511.0,703.4
87.1,6.04,Ti(OBu)4,0.0845,5000,118.9,91.5,87.58,1.207225,76267.0,607.5
207.3,7.69,Amberlyst-15,0.0445,500,89.6,99.5,91.01,307.09268,75229.0,826.8
111.6,5.97,H2SO4,0.063,500,155.9,99.5,94.43,4.685261,77527.0,618.7
154.4,10.56,p-TSA,0.0749,500000,68.2,94.06,82.78,77.827291,76615.0,911.1
114.0,10.27,p-TSA,0.0317,500000,55.3,92.12,89.65,3.319019,76101.0,777.8
85.4,11.01,H2SO4,0.0251,1000000,177.4,63.13,59.03,0.382122,71632.0,723.2
179.6,4.75,Ti(OBu)4,0.0975,500,164.9,99.5,93.73,228.127978,74822.0,808.5
70.3,5.42,H2SO4,0.0656,1000000,14.9,6.58,6.23,0.281845,73884.0,633.7
202.2,2.75,Ti(OBu)4,0.0983,1000000,141.0,92.32,86.43,562.371283,75505.0,1057.2
120.3,10.18,p-TSA,0.0404,1000000,28.8,87.59,84.58,6.164376,74169.0,769.2
60.0,1.56,Ti(OBu)4,0.0733,1000000,14.7,3.97,3.73,0.126834,74448.0,676.5
157.1,9.37,H2SO4,0.03,50000,56.5,96.14,93.33,26.633551,75918.0,850.1
68.9,13.18,H2SO4,0.0335,50000,55.8,13.2,12.39,0.138052,74136.0,580.1
112.5,13.47,H2SO4,0.0561,500,149.3,99.5,89.26,5.090993,75243.0,646.4
194.3,7.29,Ti(OBu)4,0.0388,50000,130.8,96.75,93.98,183.527111,71961.0,935.7
71.9,7.43,Ti(OBu)4,0.0251,500,176.9,29.9,28.35,0.125737,73335.0,571.4
219.5,2.08,Ti(OBu)4,0.0337,500000,131.0,94.2,89.48,374.168738,76312.0,1039.4
60.7,10.39,p-TSA,0.0132,2000,81.1,4.41,4.32,0.035162,72540.0,513.6
106.9,12.5,Amberlyst-15,0.0734,5000,128.8,97.6,86.62,3.968634,77491.0,636.7
200.8,4.43,Amberlyst-15,0.0543,50000,179.9,96.44,89.0,282.559557,76949.0,884.6
120.1,6.9,H2SO4,0.0185,50000,130.7,95.86,86.65,2.193371,74464.0,725.6
79.4,12.74,p-TSA,0.0255,500000,139.5,45.65,43.05,0.267102,80997.0,675.1
128.4,13.28,Ti(OBu)4,0.0192,50000,169.5,98.38,94.51,3.980809,77486.0,763.9
111.4,4.4,H2SO4,0.0651,500,29.3,89.2,87.11,4.587399,73101.0,570.7
220.1,8.71,p-TSA,0.0185,500,129.8,99.5,92.08,281.421243,76492.0,878.1
119.5,3.69,H2SO4,0.0779,2000,154.6,99.5,95.38,7.995678,75132.0,681.2
209.9,2.43,p-TSA,0.0118,2000,172.2,99.5,96.68,120.293457,73447.0,910.1
229.5,13.76,p-TSA,0.0324,2000,45.9,99.5,94.36,752.540765,72860.0,882.9
142.4,12.49,Amberlyst-15,0.0902,500,95.7,99.5,89.98,36.117705,76990.0,712.2
232.9,11.64,H2SO4,0.0747,1000000,125.7,96.35,90.64,1771.244917,73804.0,1074.8
131.7,1.68,Ti(OBu)4,0.0166,1000000,52.1,90.3,88.22,3.019545,74796.0,823.7
243.2,12.81,Amberlyst-15,0.0839,2000,112.1,99.5,97.39,2255.616231,73158.0,902.1
77.0,7.13,Amberlyst-15,0.0544,2000,53.8,27.03,25.52,0.334476,73504.0,602.3
190.5,5.79,Ti(OBu)4,0.0862,500,66.7,99.46,96.35,319.424387,74746.0,816.6
153.8,8.65,p-TSA,0.0641,500000,85.1,96.84,87.16,57.183457,75776.0,823.6
133.7,2.28,Ti(OBu)4,0.0714,50000,100.0,97.14,87.87,17.797305,69823.0,780.3
180.2,11.59,H2SO4,0.0994,5000,86.4,98.34,95.91,289.02374,75034.0,845.8
193.7,9.15,Ti(OBu)4,0.0309,1000000,93.8,94.33,84.29,147.874032,73508.0,1021.0
60.8,3.61,p-TSA,0.0662,1000000,60.8,13.79,12.4,0.152083,77805.0,642.8
91.7,3.64,Ti(OBu)4,0.0514,500,37.0,46.18,42.58,0.89245,80886.0,564.6
195.5,3.58,p-TSA,0.0136,500,18.0,99.5,93.43,65.312444,74281.0,804.4
186.6,1.8,p-TSA,0.0113,5000,43.3,99.03,93.13,37.449839,71556.0,869.4
243.5,9.23,H2SO4,0.0207,5000,108.9,99.4,90.37,654.143534,75234.0,970.3
204.6,12.76,Ti(OBu)4,0.0684,2000,143.6,99.5,96.72,515.094076,74589.0,849.8
240.6,1.24,Ti(OBu)4,0.061,5000,38.8,98.28,95.48,1394.406564,78943.0,984.5
193.5,1.69,H2SO4,0.0598,50000,28.5,95.33,87.63,243.96195,78333.0,881.9
116.6,9.02,p-TSA,0.0129,50000,137.4,96.18,88.81,1.708698,76731.0,774.6
80.0,12.47,Ti(OBu)4,0.0522,1000000,61.9,37.52,35.66,0.479831,73827.0,757.9
208.5,5.57,H2SO4,0.0932,50000,171.8,95.96,90.81,797.770841,76356.0,942.7
182.4,5.89,p-TSA,0.0458,50000,131.4,94.31,86.59,147.776471,75530.0,849.3
69.2,9.35,H2SO4,0.0662,50000,65.5,26.58,24.5,0.281253,75483.0,617.9
128.4,4.84,Ti(OBu)4,0.0802,2000,59.2,96.66,88.43,15.504109,71884.0,671.6
241.8,1.37,H2SO4,0.0806,1000000,99.0,93.92,84.86,2189.658894,77124.0,1139.7
155.1,11.29,Amberlyst-15,0.0567,500,23.5,99.5,92.12,41.468593,75216.0,699.0
142.2,9.76,p-TSA,0.0872,1000000,30.0,96.13,91.19,46.108705,74798.0,871.9
147.0,9.13,Amberlyst-15,0.0452,1000000,39.9,94.07,89.76,21.878486,73800.0,870.8
99.7,11.38,Amberlyst-15,0.09,1000000,141.7,94.75,90.76,2.916926,73413.0,728.9
130.1,10.45,p-TSA,0.0316,5000,97.4,97.19,89.17,8.531345,75635.0,717.3
130.3,3.88,p-TSA,0.0352,500,11.8,80.31,76.81,8.190405,71502.0,687.0
69.9,5.93,H2SO4,0.0148,5000,124.5,12.48,10.99,0.062084,76579.0,562.4
205.8,2.77,p-TSA,0.0816,2000,82.0,98.34,91.23,636.475481,72892.0,882.6
139.1,2.82,Amberlyst-15,0.0475,2000,96.8,98.73,94.72,14.025078,70883.0,686.7
216.2,10.47,Amberlyst-15,0.0306,500000,46.4,93.3,87.99,309.122428,78644.0,1059.8
221.6,13.02,Ti(OBu)4,0.0309,500000,103.8,97.2,90.14,416.240545,73284.0,1070.2
100.3,14.48,p-TSA,0.0911,2000,176.5,99.5,93.97,4.202645,73556.0,603.4
184.9,9.8,Amberlyst-15,0.0851,2000,22.5,99.5,96.58,203.224951,77269.0,823.6
149.7,3.58,Ti(OBu)4,0.0598,5000,58.3,99.5,93.2,32.310736,78709.0,801.7
227.2,2.48,Ti(OBu)4,0.0654,2000,51.3,97.86,93.94,968.131131,71934.0,899.1
101.0,12.38,H2SO4,0.0527,500,52.3,85.01,83.14,2.205626,73088.0,605.6
188.8,9.1,Amberlyst-15,0.0452,5000,74.4,95.66,90.93,165.012475,73235.0,840.2
175.5,9.66,H2SO4,0.0924,2000,149.1,99.5,93.26,209.806319,76870.0,857.1
116.1,11.94,Amberlyst-15,0.0213,5000,165.2,97.79,86.43,1.984373,78278.0,677.1
86.0,10.85,H2SO4,0.0477,5000,44.4,41.97,38.5,0.655277,72839.0,637.6
183.8,12.68,H2SO4,0.041,50000,102.3,95.14,89.11,134.77986,77829.0,871.6
200.3,1.79,p-TSA,0.0548,500000,118.3,96.99,93.09,338.85001,73582.0,948.3
120.0,11.47,H2SO4,0.0512,5000,98.7,99.5,91.92,6.5407,75672.0,677.8
182.5,12.91,p-TSA,0.0567,1000000,83.8,94.96,92.68,198.851211,72457.0,964.2
135.1,5.01,Ti(OBu)4,0.0226,5000,42.6,95.57,86.7,5.432071,74756.0,707.3
195.5,9.97,Amberlyst-15,0.0562,1000000,93.0,94.84,90.52,234.352292,74778.0,1011.5
97.9,5.4,Ti(OBu)4,0.0318,50000,78.2,64.52,59.48,0.962891,74370.0,673.3
229.1,14.41,Amberlyst-15,0.0266,2000,145.2,99.04,91.97,458.427862,75770.0,875.5
114.6,1.47,Ti(OBu)4,0.0158,5000,139.8,93.99,90.26,1.189048,72986.0,688.1
129.9,9.12,Amberlyst-15,0.0786,50000,32.8,96.92,88.16,15.029714,73233.0,733.2
71.0,3.33,H2SO4,0.0485,500,25.0,8.13,7.23,0.226748,75876.0,501.7
81.2,10.97,Amberlyst-15,0.0664,50000,164.4,79.26,73.88,0.604357,77684.0,684.5
158.0,3.46,Amberlyst-15,0.0755,500000,101.0,96.41,89.94,57.742734,74954.0,933.2
110.8,4.3,Ti(OBu)4,0.0711,500000,155.8,93.01,89.26,4.407516,76007.0,744.8
218.7,7.92,Ti(OBu)4,0.0523,2000,19.9,99.23,96.93,605.585635,76516.0,929.2
62.8,13.81,Ti(OBu)4,0.0449,1000000,99.5,20.62,18.26,0.12068,76661.0,640.4
132.0,3.96,p-TSA,0.0438,2000,101.7,97.09,91.19,12.757069,73093.0,686.5
124.1,3.02,p-TSA,0.0676,1000000,156.3,94.92,90.0,12.130143,73446.0,792.1
63.7,11.63,Amberlyst-15,0.0545,1000000,26.6,8.37,8.19,0.137359,73620.0,607.5
83.6,8.01,Amberlyst-15,0.0864,1000000,50.9,52.04,50.7,0.897459,78857.0,711.9
138.6,13.76,H2SO4,0.0887,1000000,79.1,94.28,89.68,36.984733,76016.0,855.1
153.6,3.05,H2SO4,0.0254,500000,157.2,95.81,89.31,18.50068,75927.0,848.9
136.8,10.04,Amberlyst-15,0.0223,500000,169.6,95.5,85.58,5.588284,75732.0,859.6
160.9,4.26,p-TSA,0.0667,5000,178.8,97.38,89.43,74.232838,72358.0,774.1
173.1,3.19,Amberlyst-15,0.0371,500000,173.1,95.39,89.52,56.669984,78876.0,898.5
61.9,10.57,H2SO4,0.0117,2000,11.0,0.1,0.09,0.026076,75958.0,535.6
148.2,9.31,p-TSA,0.09,500000,18.1,95.67,90.27,58.953941,76446.0,809.1
243.1,11.57,p-TSA,0.0304,2000,35.1,97.97,93.21,1070.108009,71469.0,999.9
158.6,5.33,H2SO4,0.0936,500,69.3,98.09,90.52,86.31722,76559.0,719.4
188.7,7.27,Amberlyst-15,0.0746,500000,151.1,95.44,90.93,235.807331,74288.0,986.5
119.3,6.68,Ti(OBu)4,0.0786,2000,161.8,99.5,88.99,8.66024,72354.0,701.8
207.1,14.78,Amberlyst-15,0.0281,1000000,41.8,95.17,85.3,223.980641,73092.0,1036.9
206.9,5.09,Amberlyst-15,0.0311,50000,115.3,96.5,86.49,197.838492,72470.0,927.7
159.0,5.13,H2SO4,0.0569,1000000,166.0,96.18,93.21,53.022561,72436.0,860.1
245.4,5.96,p-TSA,0.0255,5000,88.8,98.26,87.22,853.284815,75121.0,955.5
83.9,8.9,H2SO4,0.0375,2000,27.6,22.03,21.16,0.493005,74226.0,607.8
63.2,4.53,Amberlyst-15,0.0389,1000000,87.8,10.66,9.63,0.078607,75668.0,654.0
206.3,13.81,Ti(OBu)4,0.0244,500000,73.9,96.55,89.49,188.533423,78352.0,982.8
213.4,4.72,Ti(OBu)4,0.0285,500000,108.2,94.37,91.69,264.900778,74741.0,1014.4
82.8,13.54,Ti(OBu)4,0.081,500,84.6,75.13,70.51,0.928831,70510.0,574.5
110.5,2.45,H2SO4,0.025,50000,12.9,28.88,26.02,1.56732,74516.0,734.5
63.3,10.19,p-TSA,0.0126,2000,179.0,10.94,9.94,0.040062,77387.0,536.5
115.7,13.7,H2SO4,0.0666,1000000,102.4,94.3,91.66,7.035601,74828.0,808.5
206.9,3.36,Ti(OBu)4,0.0978,50000,90.5,96.04,88.62,763.556884,78059.0,957.6
158.4,14.56,Amberlyst-15,0.0398,500,172.3,99.5,93.4,36.367244,75906.0,740.0
126.1,7.34,p-TSA,0.0207,5000,36.5,91.82,85.02,4.336322,71323.0,706.9
130.6,14.24,H2SO4,0.0613,50000,42.2,96.81,88.85,14.110506,75219.0,761.5
60.3,10.48,H2SO4,0.0916,500,147.4,38.74,34.96,0.188215,75594.0,508.2
117.0,5.22,p-TSA,0.0806,2000,54.3,99.02,93.93,8.772517,77161.0,668.3
182.8,3.64,p-TSA,0.066,5000,145.9,98.65,93.9,198.474512,78639.0,815.6
245.1,5.25,Amberlyst-15,0.0384,500000,56.2,95.2,86.39,1013.802122,76815.0,1113.6
220.9,2.3,p-TSA,0.0588,500,15.6,99.5,95.41,875.276103,75881.0,894.7
64.5,3.01,Amberlyst-15,0.0182,500000,97.9,10.21,9.86,0.041598,76352.0,664.5
230.7,2.47,Ti(OBu)4,0.0711,5000,43.4,98.97,96.2,1175.922566,74664.0,958.6
208.8,6.92,Ti(OBu)4,0.0753,500,138.8,99.5,89.16,585.950479,72074.0,881.3
208.3,12.14,H2SO4,0.0969,500,119.0,99.5,90.58,925.070121,75083.0,853.8
147.0,2.98,Ti(OBu)4,0.0334,5000,167.0,98.11,94.77,17.606526,75731.0,774.2
135.6,2.82,Ti(OBu)4,0.0117,2000,143.1,99.5,89.54,3.06944,72593.0,690.4
117.6,10.01,Amberlyst-15,0.0591,500,40.7,97.42,85.76,5.926914,77653.0,617.2
72.5,3.76,H2SO4,0.0736,5000,146.0,59.66,57.7,0.372245,77011.0,584.2
103.4,2.37,p-TSA,0.0811,50000,119.1,96.45,88.03,3.988655,72256.0,683.4
106.9,3.34,H2SO4,0.0274,500000,123.7,89.1,82.1,1.350861,77732.0,818.3
152.0,13.93,Ti(OBu)4,0.0336,500,151.5,99.5,92.0,24.211815,74383.0,731.9
202.0,12.5,p-TSA,0.0561,50000,107.6,95.34,91.99,468.076741,73443.0,940.7
150.0,5.96,H2SO4,0.0398,500,89.2,99.5,90.92,26.051746,77159.0,734.6
71.0,10.18,H2SO4,0.0874,2000,118.2,55.22,53.52,0.416835,74898.0,528.1
242.0,8.52,H2SO4,0.0526,5000,60.7,98.02,92.31,1373.247479,78798.0,1017.6
239.1,10.48,H2SO4,0.082,500,41.0,97.85,91.27,2174.997132,73294.0,959.6
209.2,10.56,Amberlyst-15,0.0623,5000,114.8,99.5,90.8,507.886462,71537.0,945.5
248.4,9.8,H2SO4,0.0796,1000000,49.8,92.57,83.72,2693.384593,74439.0,1107.7
163.5,4.73,Ti(OBu)4,0.0399,500,23.6,99.5,93.77,41.567982,76578.0,706.9
242.9,1.55,Ti(OBu)4,0.0848,2000,10.1,99.5,92.01,2145.152112,73146.0,954.1
74.4,7.38,Amberlyst-15,0.0347,2000,113.4,30.18,29.31,0.17929,72340.0,542.5
129.5,13.47,p-TSA,0.0591,50000,71.6,98.28,91.32,16.542492,75458.0,808.7
102.8,8.97,p-TSA,0.0293,2000,137.9,95.52,88.95,1.415287,72073.0,688.0
97.2,12.65,Ti(OBu)4,0.0528,5000,73.8,87.73,80.86,1.632881,75613.0,638.3
86.8,14.88,Ti(OBu)4,0.0386,1000000,92.6,59.91,57.45,0.656937,74319.0,717.2
178.3,3.29,Amberlyst-15,0.034,2000,79.2,99.42,91.71,60.6725,75989.0,800.2
208.5,10.68,p-TSA,0.097,500,120.6,99.5,90.24,1066.175152,72232.0,880.8
169.9,10.44,p-TSA,0.0244,2000,70.5,98.64,95.31,46.091266,77596.0,855.4
87.9,14.72,H2SO4,0.0809,1000000,173.8,92.37,86.8,1.540229,74634.0,773.4
214.1,14.8,H2SO4,0.0986,5000,169.1,99.5,93.45,1142.60546,76527.0,954.4
180.8,10.61,H2SO4,0.0118,500,154.2,99.5,93.64,31.609511,76920.0,820.7
133.8,4.41,Amberlyst-15,0.0729,50000,166.5,95.67,91.07,15.480388,72685.0,794.3
188.1,12.18,Ti(OBu)4,0.0328,50000,86.4,96.77,88.19,127.474643,76765.0,903.7
109.4,2.5,Amberlyst-15,0.0136,50000,101.2,66.9,59.1,0.697885,72150.0,686.3
125.6,11.93,p-TSA,0.0463,500,136.2,99.5,95.63,10.401163,72260.0,648.3
234.3,13.74,Ti(OBu)4,0.0942,50000,128.3,97.1,86.7,2328.62012,78928.0,1033.4
115.2,6.36,H2SO4,0.0111,2000,161.4,94.1,89.6,0.957093,77224.0,609.4
149.3,9.83,Amberlyst-15,0.0629,500,131.8,98.88,87.83,31.915453,79147.0,703.6
229.1,7.02,Amberlyst-15,0.0551,500,179.6,98.73,90.59,791.74398,74260.0,883.0
194.5,7.13,H2SO4,0.0886,500,69.2,99.5,88.19,404.826155,75205.0,851.5
71.8,5.35,Amberlyst-15,0.0176,500000,151.6,15.32,14.28,0.076665,76055.0,648.0
88.0,11.67,H2SO4,0.0713,5000,128.6,89.81,84.9,1.282598,74976.0,614.8
61.5,14.11,p-TSA,0.0712,500000,127.5,33.13,29.73,0.200374,73508.0,617.7
179.9,14.17,Ti(OBu)4,0.0702,500000,65.4,95.0,87.13,192.45972,73208.0,982.6
145.1,3.45,p-TSA,0.0948,500000,143.6,97.83,95.19,53.463128,75428.0,796.6
85.5,13.25,p-TSA,0.0841,5000,163.1,98.02,90.6,1.598886,72866.0,613.0
242.0,11.32,H2SO4,0.0138,500000,47.2,97.22,93.36,425.102082,72810.0,1051.6
160.6,4.54,Amberlyst-15,0.0524,50000,116.3,98.23,95.55,39.173532,75787.0,821.3
106.0,1.94,p-TSA,0.0458,500,76.7,97.51,95.31,2.574055,74810.0,606.0
155.1,4.75,p-TSA,0.0379,500,178.2,98.97,95.98,35.548108,76874.0,730.4
189.1,13.77,p-TSA,0.0506,2000,91.4,98.8,90.08,251.574927,74150.0,844.7
74.5,9.86,Amberlyst-15,0.0446,1000000,48.8,15.62,15.25,0.252669,73837.0,690.8
112.2,11.09,Amberlyst-15,0.0489,50000,74.9,95.39,91.7,3.521003,75847.0,696.2
213.3,4.6,H2SO4,0.0981,5000,121.2,99.5,95.89,889.244045,73376.0,913.3
147.3,11.07,p-TSA,0.018,1000000,22.9,94.34,83.16,11.626149,73684.0,869.3
163.8,1.39,Ti(OBu)4,0.093,500,112.6,99.5,97.05,96.835318,73763.0,750.4
142.2,6.25,Amberlyst-15,0.0532,500000,168.3,93.79,89.83,19.84478,74581.0,838.6
68.3,9.77,H2SO4,0.0661,2000,154.6,49.96,47.8,0.256199,78545.0,557.8
91.5,3.05,p-TSA,0.0847,2000,21.5,46.41,41.22,1.905787,72246.0,596.6
144.7,12.52,Ti(OBu)4,0.0424,500,178.9,99.5,89.87,21.484266,77591.0,702.6
99.7,4.29,Amberlyst-15,0.0487,50000,128.8,93.33,91.11,1.513255,76476.0,672.8
69.5,10.13,Ti(OBu)4,0.0469,1000000,37.6,10.72,9.97,0.196763,78134.0,642.2
220.3,6.67,Amberlyst-15,0.0437,2000,12.1,99.5,91.52,441.660668,81273.0,920.4
246.4,9.34,H2SO4,0.0933,500,39.1,98.56,95.01,3294.973838,77863.0,987.2
210.7,2.5,Ti(OBu)4,0.0846,50000,152.5,94.5,83.99,747.114329,76851.0,975.0
222.2,1.24,p-TSA,0.0198,500,13.7,99.5,91.71,298.309244,72375.0,866.0
106.0,13.73,p-TSA,0.0197,500,49.6,69.66,63.91,1.288791,72628.0,624.3
242.5,4.77,Amberlyst-15,0.0485,50000,138.7,95.51,87.39,1079.697119,75720.0,1031.2
97.4,12.48,p-TSA,0.0189,50000,109.6,73.11,66.58,0.691675,71604.0,699.9
240.8,14.99,Ti(OBu)4,0.0657,50000,143.1,97.07,87.46,2125.827368,76231.0,1025.8
249.0,3.96,H2SO4,0.0229,500,136.8,98.0,87.93,764.742576,70730.0,968.1
195.2,4.71,Amberlyst-15,0.057,2000,18.6,97.4,91.95,221.506219,77304.0,837.6
246.4,10.28,Ti(OBu)4,0.0106,5000,161.7,98.52,95.76,348.678774,74357.0,986.2
168.2,14.52,Amberlyst-15,0.0385,5000,48.6,97.89,91.13,55.221155,75253.0,758.5
109.3,13.82,H2SO4,0.0709,500,104.1,98.02,89.18,5.575137,73503.0,623.6
143.0,8.04,Amberlyst-15,0.0536,500,119.5,97.46,87.32,19.357634,71203.0,703.6
172.8,12.13,p-TSA,0.098,2000,38.7,97.83,94.21,243.083616,77469.0,809.8
73.9,2.9,p-TSA,0.0887,50000,176.0,78.21,76.42,0.557754,77671.0,627.9
178.2,14.68,Amberlyst-15,0.0423,500,93.0,99.5,91.03,103.282519,74297.0,757.7
246.4,14.5,H2SO4,0.0141,500000,19.8,94.75,86.14,565.4618,76324.0,1130.0
96.1,3.29,H2SO4,0.0861,50000,169.3,97.14,91.32,2.26549,74218.0,705.0
210.6,5.19,p-TSA,0.092,500,109.7,99.5,95.27,915.683269,75577.0,837.8
232.5,2.4,H2SO4,0.0839,500000,128.9,96.09,88.94,1575.559859,76518.0,1082.2
239.3,4.8,Amberlyst-15,0.0215,1000000,99.3,94.87,89.46,451.734995,76110.0,1124.5
242.4,12.42,Ti(OBu)4,0.0998,2000,151.9,99.5,94.69,2735.020462,77682.0,957.0
159.1,6.3,Amberlyst-15,0.0333,500000,15.6,93.99,91.74,29.608186,76038.0,873.8
245.7,2.24,p-TSA,0.0752,500,55.6,99.5,89.2,2571.153447,75056.0,965.2
203.9,5.79,p-TSA,0.0917,5000,89.8,98.2,96.21,679.409566,73477.0,849.4
90.7,14.74,p-TSA,0.0312,500,23.0,24.43,22.46,0.71267,74043.0,529.1
150.6,9.82,H2SO4,0.0917,5000,130.0,97.87,93.2,55.146952,76620.0,731.8
196.5,6.83,Amberlyst-15,0.0379,2000,76.9,95.98,89.96,172.737828,71996.0,802.4
107.0,3.33,Ti(OBu)4,0.0979,2000,56.4,99.5,92.4,4.751694,77212.0,665.1
181.7,14.81,Amberlyst-15,0.0353,50000,10.6,95.59,90.8,92.699735,74438.0,829.6
186.7,12.49,Ti(OBu)4,0.0958,50000,132.4,99.38,91.39,351.563391,73363.0,911.9
90.9,4.94,Amberlyst-15,0.0148,5000,151.7,44.86,40.04,0.233695,72803.0,636.6
167.4,1.98,p-TSA,0.0738,5000,77.2,99.35,92.28,115.883141,76349.0,794.6
206.6,1.79,Ti(OBu)4,0.0579,2000,105.9,98.36,91.69,390.512132,74971.0,861.5
154.8,2.69,Amberlyst-15,0.053,500000,48.7,95.81,86.25,33.096354,78178.0,878.9
62.3,9.13,H2SO4,0.0301,5000,115.8,14.18,13.8,0.068703,72474.0,540.8
61.7,14.0,H2SO4,0.0735,5000,12.1,4.65,4.2,0.180295,73844.0,569.3
127.8,7.95,Amberlyst-15,0.0272,500000,93.1,96.58,88.94,4.680432,74816.0,725.7
236.0,12.8,p-TSA,0.0598,50000,119.5,96.45,86.37,1682.640657,73496.0,997.3
103.4,7.24,Ti(OBu)4,0.0328,50000,166.1,94.32,88.06,1.495195,75012.0,710.4
180.5,10.92,Amberlyst-15,0.096,5000,74.8,96.11,87.53,257.157814,75639.0,837.8
102.2,11.25,H2SO4,0.0126,50000,140.1,71.69,66.59,0.580745,75969.0,713.0
121.1,3.44,Ti(OBu)4,0.028,50000,111.6,98.41,88.81,3.53074,78012.0,745.6
221.1,6.06,H2SO4,0.0318,1000000,167.6,97.47,86.3,437.909606,72393.0,1048.8
198.5,9.92,H2SO4,0.0473,50000,77.7,97.46,93.36,272.060902,75676.0,922.1
78.1,1.99,Amberlyst-15,0.0309,2000,64.2,17.3,16.33,0.19427,73706.0,630.1
141.5,6.06,H2SO4,0.0542,500,160.8,97.45,89.08,23.776873,75860.0,734.6
65.5,8.49,Ti(OBu)4,0.0885,5000,18.4,9.28,8.21,0.259472,75863.0,563.7
151.4,14.95,p-TSA,0.0741,5000,33.2,95.81,92.6,61.971729,73026.0,765.7
185.9,7.64,Amberlyst-15,0.0622,2000,24.0,98.59,88.43,167.672742,73198.0,845.9
82.5,12.42,Ti(OBu)4,0.018,500,153.3,40.63,39.54,0.204007,76023.0,566.0
114.9,7.05,Amberlyst-15,0.0725,500,11.8,66.86,62.04,5.34762,75047.0,634.7
135.6,12.15,H2SO4,0.025,2000,156.5,99.15,90.63,8.749424,74561.0,681.5
234.7,9.34,H2SO4,0.0808,500000,86.7,95.71,91.32,1871.062588,76316.0,1125.3
248.7,13.41,Ti(OBu)4,0.0325,500000,10.7,91.88,88.91,1277.448036,76463.0,1114.1
68.5,6.75,Ti(OBu)4,0.0475,500,78.3,20.46,18.77,0.17267,73941.0,566.7
204.6,9.46,p-TSA,0.0415,500000,41.8,92.16,84.85,337.605948,73296.0,1002.0
130.6,9.82,Ti(OBu)4,0.0873,500000,116.1,96.6,89.19,18.384805,72476.0,804.1
134.6,6.84,Ti(OBu)4,0.0214,500000,125.5,94.67,92.04,5.425991,75067.0,862.9
203.3,3.02,Amberlyst-15,0.0609,500,92.9,96.76,91.85,334.545274,72154.0,852.3
234.5,2.31,H2SO4,0.0228,500000,16.9,94.28,85.3,468.846236,75199.0,1075.2
240.7,1.23,Ti(OBu)4,0.0734,5000,121.5,97.64,87.73,1747.666589,77434.0,950.6
169.7,13.23,p-TSA,0.0915,1000000,153.1,96.83,87.45,174.858887,74293.0,943.9
127.9,4.31,Ti(OBu)4,0.0491,500,132.5,99.5,90.18,8.609754,73928.0,639.8
209.6,3.96,H2SO4,0.0539,2000,151.1,99.5,89.85,423.808404,78996.0,875.7
107.7,11.3,Ti(OBu)4,0.0935,500000,44.1,95.74,90.55,5.733856,78019.0,739.5
167.2,5.48,Amberlyst-15,0.0569,50000,161.1,96.86,86.36,69.582046,73471.0,866.1
128.1,8.08,H2SO4,0.0539,500,64.8,99.5,91.41,10.167427,75278.0,609.2
184.8,3.28,Ti(OBu)4,0.062,2000,12.3,99.5,93.78,183.166339,75657.0,820.6
105.7,14.44,Amberlyst-15,0.072,1000000,153.4,93.11,84.64,4.011725,75407.0,793.6
96.4,12.92,H2SO4,0.0196,5000,170.1,83.65,74.15,0.644138,78629.0,588.6
234.5,13.09,Ti(OBu)4,0.0839,2000,121.4,96.97,86.12,1909.932954,75174.0,956.4
79.3,6.69,Amberlyst-15,0.0492,500000,49.3,26.1,23.3,0.358595,75474.0,664.4
156.1,11.67,p-TSA,0.0165,50000,52.8,94.72,91.27,17.329335,76377.0,813.2
